User ID,Subscription Type,Monthly Revenue,Join Date,Join Month,Last Logging Date,Last Logging Month,Active / Inactive,Country,Age,Age Group,Gender
941,Premium,10,6/26/2022,Jun,6/29/2023,Jun,Inactive,United States,36,35-40,Male
942,Basic,12,6/22/2022,Jun,1/7/2023,Jan,Inactive,Canada,43,40-45,Male
943,Standard,15,6/23/2022,Jun,1/7/2023,Jan,Inactive,United Kingdom,42,40-45,Female
944,Standard,10,6/24/2022,Jun,2/7/2023,Feb,Inactive,Australia,50,45-50,Male
945,Basic,13,6/26/2022,Jun,6/29/2023,Jun,Inactive,Germany,39,35-40,Male
946,Premium,14,6/28/2022,Jun,1/7/2023,Jan,Inactive,France,43,40-45,Female
947,Basic,10,6/29/2022,Jun,2/7/2023,Feb,Inactive,Brazil,50,45-50,Female
948,Standard,12,6/26/2022,Jun,2/7/2023,Feb,Inactive,Mexico,51,50-55,Male
949,Premium,14,6/26/2022,Jun,6/30/2023,Jun,Inactive,Spain,40,35-40,Male
950,Basic,10,6/20/2022,Jun,6/30/2023,Jun,Inactive,Italy,31,30-35,Male
951,Premium,12,6/18/2022,Jun,3/7/2023,Mar,Inactive,Spain,39,35-40,Female
952,Basic,10,6/16/2022,Jun,1/7/2023,Jan,Inactive,Spain,49,45-50,Female
953,Standard,10,6/16/2022,Jun,6/30/2023,Jun,Inactive,United States,34,30-35,Female
954,Standard,13,6/17/2022,Jun,6/30/2023,Jun,Inactive,Canada,38,35-40,Male
955,Basic,15,6/20/2022,Jun,2/7/2023,Feb,Inactive,United States,36,35-40,Female
956,Premium,10,6/24/2022,Jun,1/7/2023,Jan,Inactive,United States,42,40-45,Female
957,Basic,14,6/27/2022,Jun,1/7/2023,Jan,Inactive,Canada,50,45-50,Male
958,Standard,10,2/7/2022,Feb,1/7/2023,Jan,Inactive,United Kingdom,42,40-45,Female
959,Premium,14,4/7/2022,Apr,2/7/2023,Feb,Inactive,Australia,35,30-35,Female
960,Basic,15,7/15/2022,Jul,6/30/2023,Jun,Inactive,Germany,46,45-50,Female
961,Premium,15,7/23/2022,Jul,1/7/2023,Jan,Inactive,France,48,45-50,Male
962,Basic,12,7/29/2022,Jul,1/7/2023,Jan,Inactive,Brazil,43,40-45,Female
963,Standard,13,1/8/2022,Jan,1/7/2023,Jan,Inactive,Mexico,51,50-55,Female
964,Standard,13,12/8/2022,Dec,3/7/2023,Mar,Inactive,Spain,45,40-45,Male
965,Basic,10,8/14/2022,Aug,6/30/2023,Jun,Inactive,Italy,46,45-50,Male
966,Premium,12,8/16/2022,Aug,4/7/2023,Apr,Inactive,Spain,42,40-45,Female
967,Basic,10,8/26/2022,Aug,6/30/2023,Jun,Inactive,Spain,42,40-45,Female
968,Standard,13,8/31/2022,Aug,3/7/2023,Mar,Inactive,United States,50,45-50,Male
969,Premium,12,2/9/2022,Feb,6/30/2023,Jun,Inactive,Canada,28,25-30,Male
970,Basic,15,3/9/2022,Mar,3/7/2023,Mar,Inactive,United States,44,40-45,Female
971,Basic,10,5/9/2022,May,1/7/2023,Jan,Inactive,United States,36,35-40,Male
972,Basic,14,10/9/2022,Oct,2/7/2023,Feb,Inactive,Canada,37,35-40,Female
973,Standard,12,9/17/2022,Sep,1/7/2023,Jan,Inactive,United Kingdom,36,35-40,Male
974,Premium,13,9/28/2022,Sep,3/7/2023,Mar,Inactive,Australia,31,30-35,Male
975,Basic,12,2/10/2022,Feb,6/30/2023,Jun,Inactive,Germany,36,35-40,Female
976,Basic,15,5/10/2022,May,3/7/2023,Mar,Inactive,France,39,35-40,Female
977,Premium,11,7/10/2022,Jul,6/30/2023,Jun,Inactive,Brazil,45,40-45,Female
978,Standard,13,8/10/2022,Aug,3/7/2023,Mar,Inactive,Mexico,29,25-30,Male
979,Standard,15,8/10/2022,Aug,1/7/2023,Jan,Inactive,Spain,45,40-45,Male
980,Basic,11,9/10/2022,Sep,3/7/2023,Mar,Inactive,Italy,29,25-30,Male
981,Premium,10,9/10/2022,Sep,6/30/2023,Jun,Inactive,Spain,28,25-30,Female
982,Standard,12,10/10/2022,Oct,2/7/2023,Feb,Inactive,Spain,42,40-45,Female
983,Basic,11,10/14/2022,Oct,1/7/2023,Jan,Inactive,United States,36,35-40,Female
984,Standard,15,10/16/2022,Oct,3/7/2023,Mar,Inactive,Canada,39,35-40,Male
985,Premium,11,10/21/2022,Oct,6/29/2023,Jun,Inactive,United States,36,35-40,Male
986,Basic,15,10/25/2022,Oct,1/7/2023,Jan,Inactive,United States,49,45-50,Male
987,Premium,11,10/30/2022,Oct,1/7/2023,Jan,Inactive,Canada,32,30-35,Female
988,Standard,12,10/31/2022,Oct,2/7/2023,Feb,Inactive,United Kingdom,40,35-40,Female
989,Basic,12,8/11/2022,Aug,1/7/2023,Jan,Inactive,Australia,34,30-35,Male
990,Standard,15,9/11/2022,Sep,1/7/2023,Jan,Inactive,Germany,35,30-35,Male
991,Premium,11,7/11/2022,Jul,1/7/2023,Jan,Inactive,France,44,40-45,Female
992,Basic,13,8/11/2022,Aug,3/7/2023,Mar,Inactive,Brazil,47,45-50,Female
993,Standard,14,8/11/2022,Aug,3/7/2023,Mar,Inactive,Mexico,33,30-35,Female
994,Premium,11,10/31/2022,Oct,2/7/2023,Feb,Inactive,Spain,45,40-45,Male
995,Basic,14,10/28/2022,Oct,1/7/2023,Jan,Inactive,Italy,42,40-45,Female
996,Premium,15,10/25/2022,Oct,2/7/2023,Feb,Inactive,Spain,46,45-50,Male
997,Basic,14,10/18/2022,Oct,2/7/2023,Feb,Inactive,Spain,51,50-55,Male
998,Standard,15,9/25/2022,Sep,2/7/2023,Feb,Inactive,United States,41,40-45,Female
999,Standard,10,8/26/2022,Aug,1/7/2023,Jan,Inactive,Canada,50,45-50,Female
1000,Basic,10,8/20/2022,Aug,2/7/2023,Feb,Inactive,United States,49,45-50,Female
1001,Premium,12,12/8/2022,Dec,3/7/2023,Mar,Inactive,United States,34,30-35,Female
1002,Basic,13,12/8/2022,Dec,3/7/2023,Mar,Inactive,Canada,38,35-40,Female
1003,Standard,13,11/8/2022,Nov,1/7/2023,Jan,Inactive,United Kingdom,46,45-50,Male
1004,Premium,14,11/8/2022,Nov,2/7/2023,Feb,Inactive,Australia,42,40-45,Male
1005,Basic,12,10/8/2022,Oct,2/7/2023,Feb,Inactive,Germany,46,45-50,Male
1006,Premium,10,7/31/2022,Jul,3/7/2023,Mar,Inactive,France,51,50-55,Female
1007,Basic,12,7/17/2022,Jul,6/30/2023,Jun,Inactive,Brazil,35,30-35,Male
1008,Standard,10,7/15/2022,Jul,2/7/2023,Feb,Inactive,Mexico,34,30-35,Female
1009,Standard,14,5/7/2022,May,2/7/2023,Feb,Inactive,Spain,31,30-35,Female
1010,Basic,12,1/7/2022,Jan,3/7/2023,Mar,Inactive,Italy,36,35-40,Female
1011,Premium,15,1/7/2022,Jan,6/30/2023,Jun,Inactive,Spain,28,25-30,Male
1012,Basic,15,6/26/2022,Jun,1/7/2023,Jan,Inactive,Spain,29,25-30,Female
1013,Standard,12,6/27/2022,Jun,2/7/2023,Feb,Inactive,United States,42,40-45,Female
1014,Premium,10,6/28/2022,Jun,2/7/2023,Feb,Inactive,Canada,35,30-35,Female
1015,Basic,12,6/28/2022,Jun,6/30/2023,Jun,Inactive,United States,32,30-35,Female
1016,Premium,10,6/29/2022,Jun,1/7/2023,Jan,Inactive,United States,43,40-45,Female
1017,Basic,10,6/26/2022,Jun,2/7/2023,Feb,Inactive,Canada,29,25-30,Male
1018,Standard,13,6/26/2022,Jun,2/7/2023,Feb,Inactive,United Kingdom,35,30-35,Female
1019,Standard,14,6/24/2022,Jun,6/30/2023,Jun,Inactive,Australia,27,25-30,Female
1020,Basic,13,6/21/2022,Jun,1/7/2023,Jan,Inactive,Germany,38,35-40,Male
1021,Premium,13,6/22/2022,Jun,3/7/2023,Mar,Inactive,France,33,30-35,Male
1022,Basic,11,6/18/2022,Jun,2/7/2023,Feb,Inactive,Brazil,48,45-50,Male
1023,Standard,10,6/18/2022,Jun,2/7/2023,Feb,Inactive,Mexico,51,50-55,Female
1024,Premium,10,6/20/2022,Jun,1/7/2023,Jan,Inactive,Spain,40,35-40,Female
1025,Basic,13,6/23/2022,Jun,3/7/2023,Mar,Inactive,Italy,28,25-30,Male
1026,Premium,10,6/26/2022,Jun,1/7/2023,Jan,Inactive,Spain,46,45-50,Female
1027,Basic,12,2/7/2022,Feb,1/7/2023,Jan,Inactive,Spain,28,25-30,Female
1028,Standard,12,4/7/2022,Apr,1/7/2023,Jan,Inactive,United States,47,45-50,Male
1029,Standard,10,7/7/2022,Jul,2/7/2023,Feb,Inactive,Canada,47,45-50,Male
1030,Basic,13,7/14/2022,Jul,1/7/2023,Jan,Inactive,United States,50,45-50,Male
1031,Premium,13,7/20/2022,Jul,1/7/2023,Jan,Inactive,United States,50,45-50,Female
1032,Basic,15,7/23/2022,Jul,2/7/2023,Feb,Inactive,Canada,29,25-30,Male
1033,Standard,15,7/30/2022,Jul,1/7/2023,Jan,Inactive,United Kingdom,38,35-40,Male
1034,Premium,11,12/8/2022,Dec,3/7/2023,Mar,Inactive,Australia,40,35-40,Female
1035,Basic,14,8/14/2022,Aug,1/7/2023,Jan,Inactive,Germany,43,40-45,Male
1036,Premium,14,8/22/2022,Aug,4/7/2023,Apr,Inactive,France,27,25-30,Female
1037,Basic,10,8/29/2022,Aug,6/30/2023,Jun,Inactive,Brazil,37,35-40,Female
1038,Standard,12,2/9/2022,Feb,3/7/2023,Mar,Inactive,Mexico,30,25-30,Male
1039,Standard,13,3/9/2022,Mar,1/7/2023,Jan,Inactive,Spain,50,45-50,Male
1040,Basic,11,4/9/2022,Apr,4/7/2023,Apr,Inactive,Italy,51,50-55,Male
1041,Premium,13,6/9/2022,Jun,1/7/2023,Jan,Inactive,Spain,37,35-40,Female
1042,Basic,14,10/9/2022,Oct,2/7/2023,Feb,Inactive,Spain,35,30-35,Female
1043,Standard,12,9/20/2022,Sep,1/7/2023,Jan,Inactive,United States,35,30-35,Male
1044,Premium,11,9/26/2022,Sep,3/7/2023,Mar,Inactive,Canada,46,45-50,Male
1045,Basic,13,4/10/2022,Apr,1/7/2023,Jan,Inactive,United States,27,25-30,Male
1046,Basic,13,6/10/2022,Jun,3/7/2023,Mar,Inactive,United States,27,25-30,Male
1047,Basic,13,7/10/2022,Jul,1/7/2023,Jan,Inactive,Canada,39,35-40,Female
1048,Standard,15,8/10/2022,Aug,3/7/2023,Mar,Inactive,United Kingdom,51,50-55,Male
1049,Premium,14,9/10/2022,Sep,1/7/2023,Jan,Inactive,Australia,41,40-45,Male
1050,Basic,15,10/10/2022,Oct,3/7/2023,Mar,Inactive,Germany,30,25-30,Female
1051,Basic,11,10/10/2022,Oct,6/30/2023,Jun,Inactive,France,46,45-50,Male
1052,Premium,14,10/14/2022,Oct,2/7/2023,Feb,Inactive,Brazil,31,30-35,Male
1053,Standard,13,10/15/2022,Oct,1/7/2023,Jan,Inactive,Mexico,49,45-50,Male
1054,Standard,12,10/17/2022,Oct,3/7/2023,Mar,Inactive,Spain,39,35-40,Female
1055,Basic,11,10/23/2022,Oct,1/7/2023,Jan,Inactive,Italy,47,45-50,Male
1056,Premium,15,10/27/2022,Oct,2/7/2023,Feb,Inactive,Spain,36,35-40,Female
1057,Standard,14,10/29/2022,Oct,2/7/2023,Feb,Inactive,Spain,42,40-45,Female
1058,Basic,15,5/11/2022,May,2/7/2023,Feb,Inactive,United States,28,25-30,Female
1059,Standard,15,7/11/2022,Jul,2/7/2023,Feb,Inactive,Canada,43,40-45,Male
1060,Premium,10,8/11/2022,Aug,2/7/2023,Feb,Inactive,United States,50,45-50,Female
1061,Basic,15,9/11/2022,Sep,1/7/2023,Jan,Inactive,United States,30,25-30,Female
1062,Premium,10,10/11/2022,Oct,3/7/2023,Mar,Inactive,Canada,34,30-35,Female
1063,Standard,13,2/11/2022,Feb,3/7/2023,Mar,Inactive,United Kingdom,35,30-35,Female
1064,Basic,11,10/31/2022,Oct,2/7/2023,Feb,Inactive,Australia,29,25-30,Male
1065,Standard,15,10/29/2022,Oct,2/7/2023,Feb,Inactive,Germany,33,30-35,Male
1066,Premium,12,10/22/2022,Oct,3/7/2023,Mar,Inactive,France,47,45-50,Male
1067,Basic,14,10/20/2022,Oct,2/7/2023,Feb,Inactive,Brazil,32,30-35,Female
1068,Standard,15,10/21/2022,Oct,4/7/2023,Apr,Inactive,Mexico,34,30-35,Female
1069,Premium,13,10/10/2022,Oct,2/7/2023,Feb,Inactive,Spain,46,45-50,Male
1070,Basic,15,6/9/2022,Jun,3/7/2023,Mar,Inactive,Italy,31,30-35,Male
1071,Premium,12,6/9/2022,Jun,3/7/2023,Mar,Inactive,Spain,40,35-40,Female
1072,Basic,11,8/13/2022,Aug,3/7/2023,Mar,Inactive,Spain,38,35-40,Female
1073,Standard,11,8/13/2022,Aug,1/7/2023,Jan,Inactive,United States,31,30-35,Male
1074,Standard,12,8/13/2022,Aug,2/7/2023,Feb,Inactive,Canada,46,45-50,Female
1075,Basic,11,6/8/2022,Jun,3/7/2023,Mar,Inactive,United States,43,40-45,Male
1076,Premium,15,6/8/2022,Jun,3/7/2023,Mar,Inactive,United States,38,35-40,Female
1077,Basic,15,7/22/2022,Jul,6/30/2023,Jun,Inactive,Canada,38,35-40,Female
1078,Standard,14,7/17/2022,Jul,2/7/2023,Feb,Inactive,United Kingdom,27,25-30,Male
1079,Premium,12,9/7/2022,Sep,2/7/2023,Feb,Inactive,Australia,49,45-50,Female
1080,Basic,11,4/7/2022,Apr,3/7/2023,Mar,Inactive,Germany,33,30-35,Male
1081,Premium,10,6/27/2022,Jun,6/30/2023,Jun,Inactive,France,40,35-40,Female
1082,Basic,13,6/28/2022,Jun,2/7/2023,Feb,Inactive,Brazil,27,25-30,Male
1083,Standard,12,6/28/2022,Jun,2/7/2023,Feb,Inactive,Mexico,28,25-30,Female
1084,Standard,10,6/29/2022,Jun,3/7/2023,Mar,Inactive,Spain,30,25-30,Male
1085,Basic,10,6/29/2022,Jun,6/30/2023,Jun,Inactive,Italy,33,30-35,Female
1086,Premium,15,6/26/2022,Jun,1/7/2023,Jan,Inactive,Spain,51,50-55,Female
1087,Basic,11,6/26/2022,Jun,3/7/2023,Mar,Inactive,Spain,51,50-55,Male
1088,Standard,10,6/26/2022,Jun,2/7/2023,Feb,Inactive,United States,50,45-50,Female
1089,Premium,14,6/24/2022,Jun,6/30/2023,Jun,Inactive,Canada,46,45-50,Female
1090,Basic,14,6/25/2022,Jun,2/7/2023,Feb,Inactive,United States,31,30-35,Male
1091,Premium,12,6/20/2022,Jun,3/7/2023,Mar,Inactive,United States,46,45-50,Female
1092,Basic,15,6/21/2022,Jun,2/7/2023,Feb,Inactive,Canada,41,40-45,Male
1093,Standard,12,6/20/2022,Jun,2/7/2023,Feb,Inactive,United Kingdom,36,35-40,Male
1094,Standard,10,6/22/2022,Jun,2/7/2023,Feb,Inactive,Australia,45,40-45,Female
1095,Basic,10,6/24/2022,Jun,3/7/2023,Mar,Inactive,Germany,36,35-40,Male
1096,Premium,15,6/30/2022,Jun,2/7/2023,Feb,Inactive,France,28,25-30,Male
1097,Basic,13,3/7/2022,Mar,2/7/2023,Feb,Inactive,Brazil,45,40-45,Female
1098,Standard,10,4/7/2022,Apr,2/7/2023,Feb,Inactive,Mexico,39,35-40,Female
1099,Premium,13,8/7/2022,Aug,2/7/2023,Feb,Inactive,Spain,51,50-55,Female
1100,Basic,10,7/19/2022,Jul,1/7/2023,Jan,Inactive,Italy,37,35-40,Male
1101,Premium,11,7/21/2022,Jul,1/7/2023,Jan,Inactive,Spain,33,30-35,Female
1102,Basic,15,7/27/2022,Jul,3/7/2023,Mar,Inactive,Spain,32,30-35,Female
1103,Standard,14,2/8/2022,Feb,1/7/2023,Jan,Inactive,United States,49,45-50,Female
1104,Standard,10,9/8/2022,Sep,3/7/2023,Mar,Inactive,Canada,37,35-40,Female
1105,Basic,15,8/21/2022,Aug,1/7/2023,Jan,Inactive,United States,39,35-40,Male
1106,Premium,14,8/29/2022,Aug,4/7/2023,Apr,Inactive,United States,37,35-40,Male
1107,Basic,15,8/31/2022,Aug,1/7/2023,Jan,Inactive,Canada,36,35-40,Female
1108,Standard,10,2/9/2022,Feb,3/7/2023,Mar,Inactive,United Kingdom,34,30-35,Male
1109,Premium,13,4/9/2022,Apr,1/7/2023,Jan,Inactive,Australia,51,50-55,Female
1110,Basic,13,5/9/2022,May,4/7/2023,Apr,Inactive,Germany,41,40-45,Female
1111,Premium,13,10/9/2022,Oct,1/7/2023,Jan,Inactive,France,51,50-55,Male
1112,Basic,15,9/13/2022,Sep,3/7/2023,Mar,Inactive,Brazil,31,30-35,Female
1113,Standard,13,9/20/2022,Sep,1/7/2023,Jan,Inactive,Mexico,44,40-45,Male
1114,Standard,15,1/10/2022,Jan,3/7/2023,Mar,Inactive,Spain,50,45-50,Male
1115,Basic,14,3/10/2022,Mar,1/7/2023,Jan,Inactive,Italy,33,30-35,Male
1116,Premium,11,6/10/2022,Jun,4/7/2023,Apr,Inactive,Spain,44,40-45,Female
1117,Basic,15,8/10/2022,Aug,1/7/2023,Jan,Inactive,Spain,42,40-45,Female
1118,Standard,13,9/10/2022,Sep,3/7/2023,Mar,Inactive,United States,35,30-35,Male
1119,Premium,12,10/10/2022,Oct,2/7/2023,Feb,Inactive,Canada,48,45-50,Male
1120,Basic,13,10/10/2022,Oct,4/7/2023,Apr,Inactive,United States,51,50-55,Female
1121,Basic,15,12/10/2022,Dec,1/7/2023,Jan,Inactive,United States,44,40-45,Female
1122,Basic,11,10/14/2022,Oct,2/7/2023,Feb,Inactive,Canada,37,35-40,Female
1123,Standard,15,10/15/2022,Oct,2/7/2023,Feb,Inactive,United Kingdom,35,30-35,Female
1124,Premium,11,10/17/2022,Oct,3/7/2023,Mar,Inactive,Australia,32,30-35,Male
1125,Basic,15,10/19/2022,Oct,2/7/2023,Feb,Inactive,Germany,46,45-50,Female
1126,Basic,14,10/25/2022,Oct,2/7/2023,Feb,Inactive,France,39,35-40,Female
1127,Premium,11,10/26/2022,Oct,2/7/2023,Feb,Inactive,Brazil,33,30-35,Female
1128,Standard,10,5/11/2022,May,3/7/2023,Mar,Inactive,Mexico,42,40-45,Male
1129,Standard,14,7/11/2022,Jul,3/7/2023,Mar,Inactive,Spain,37,35-40,Female
1130,Basic,14,8/11/2022,Aug,3/7/2023,Mar,Inactive,Italy,27,25-30,Female
1131,Premium,14,9/11/2022,Sep,2/7/2023,Feb,Inactive,Spain,34,30-35,Female
1132,Standard,13,6/11/2022,Jun,3/7/2023,Mar,Inactive,Spain,51,50-55,Male
1133,Basic,12,4/11/2022,Apr,3/7/2023,Mar,Inactive,United States,42,40-45,Male
1134,Standard,13,3/11/2022,Mar,5/7/2023,May,Inactive,Canada,46,45-50,Female
1135,Premium,13,10/23/2022,Oct,2/7/2023,Feb,Inactive,United States,36,35-40,Male
1136,Basic,14,10/24/2022,Oct,4/7/2023,Apr,Inactive,United States,46,45-50,Male
1137,Premium,13,10/23/2022,Oct,4/7/2023,Apr,Inactive,Canada,51,50-55,Male
1138,Standard,12,10/21/2022,Oct,4/7/2023,Apr,Inactive,United Kingdom,45,40-45,Female
1139,Basic,14,11/9/2022,Nov,2/7/2023,Feb,Inactive,Australia,33,30-35,Male
1140,Standard,10,9/9/2022,Sep,3/7/2023,Mar,Inactive,Germany,31,30-35,Female
1141,Premium,12,8/22/2022,Aug,3/7/2023,Mar,Inactive,France,48,45-50,Female
1142,Basic,13,8/21/2022,Aug,4/7/2023,Apr,Inactive,Brazil,47,45-50,Female
1143,Standard,13,8/15/2022,Aug,1/7/2023,Jan,Inactive,Mexico,43,40-45,Male
1144,Premium,14,8/14/2022,Aug,3/7/2023,Mar,Inactive,Spain,39,35-40,Male
1145,Basic,11,9/8/2022,Sep,3/7/2023,Mar,Inactive,Italy,46,45-50,Male
1146,Premium,12,4/8/2022,Apr,4/7/2023,Apr,Inactive,Spain,46,45-50,Female
1147,Basic,11,7/27/2022,Jul,1/7/2023,Jan,Inactive,Spain,40,35-40,Female
1148,Standard,12,11/7/2022,Nov,2/7/2023,Feb,Inactive,United States,38,35-40,Male
1149,Standard,13,9/7/2022,Sep,3/7/2023,Mar,Inactive,Canada,48,45-50,Female
1150,Basic,15,1/7/2022,Jan,3/7/2023,Mar,Inactive,United States,38,35-40,Male
1151,Premium,12,6/30/2022,Jun,1/7/2023,Jan,Inactive,United States,43,40-45,Male
1152,Basic,11,6/29/2022,Jun,2/7/2023,Feb,Inactive,Canada,29,25-30,Male
1153,Standard,15,6/29/2022,Jun,3/7/2023,Mar,Inactive,United Kingdom,32,30-35,Female
1154,Premium,10,6/30/2022,Jun,3/7/2023,Mar,Inactive,Australia,32,30-35,Female
1155,Basic,10,6/30/2022,Jun,6/30/2023,Jun,Inactive,Germany,49,45-50,Female
1156,Premium,14,6/26/2022,Jun,2/7/2023,Feb,Inactive,France,51,50-55,Female
1157,Basic,14,6/27/2022,Jun,3/7/2023,Mar,Inactive,Brazil,32,30-35,Male
1158,Standard,12,6/25/2022,Jun,2/7/2023,Feb,Inactive,Mexico,35,30-35,Female
1159,Standard,15,6/25/2022,Jun,1/7/2023,Jan,Inactive,Spain,41,40-45,Male
1160,Basic,12,6/20/2022,Jun,3/7/2023,Mar,Inactive,Italy,43,40-45,Female
1161,Premium,12,6/21/2022,Jun,3/7/2023,Mar,Inactive,Spain,41,40-45,Male
1162,Basic,10,6/21/2022,Jun,2/7/2023,Feb,Inactive,Spain,51,50-55,Male
1163,Standard,13,6/22/2022,Jun,3/7/2023,Mar,Inactive,United States,47,45-50,Female
1164,Premium,15,6/23/2022,Jun,2/7/2023,Feb,Inactive,Canada,39,35-40,Male
1165,Basic,15,6/27/2022,Jun,3/7/2023,Mar,Inactive,United States,51,50-55,Male
1166,Premium,13,2/7/2022,Feb,2/7/2023,Feb,Inactive,United States,39,35-40,Female
1167,Basic,12,3/7/2022,Mar,2/7/2023,Feb,Inactive,Canada,45,40-45,Male
1168,Standard,13,5/7/2022,May,2/7/2023,Feb,Inactive,United Kingdom,42,40-45,Male
1169,Standard,13,7/15/2022,Jul,2/7/2023,Feb,Inactive,Australia,48,45-50,Male
1170,Basic,11,7/20/2022,Jul,2/7/2023,Feb,Inactive,Germany,33,30-35,Male
1171,Premium,14,7/27/2022,Jul,2/7/2023,Feb,Inactive,France,47,45-50,Female
1172,Basic,11,7/29/2022,Jul,4/7/2023,Apr,Inactive,Brazil,51,50-55,Female
1173,Standard,11,3/8/2022,Mar,1/7/2023,Jan,Inactive,Mexico,27,25-30,Male
1174,Premium,11,8/18/2022,Aug,4/7/2023,Apr,Inactive,Spain,44,40-45,Female
1175,Basic,12,8/23/2022,Aug,2/7/2023,Feb,Inactive,Italy,41,40-45,Male
1176,Premium,11,8/27/2022,Aug,5/7/2023,May,Inactive,Spain,37,35-40,Male
1177,Basic,15,1/9/2022,Jan,2/7/2023,Feb,Inactive,Spain,48,45-50,Male
1178,Standard,12,3/9/2022,Mar,4/7/2023,Apr,Inactive,United States,30,25-30,Male
1179,Standard,14,5/9/2022,May,2/7/2023,Feb,Inactive,Canada,44,40-45,Female
1180,Basic,14,9/9/2022,Sep,4/7/2023,Apr,Inactive,United States,34,30-35,Female
1181,Premium,15,11/9/2022,Nov,1/7/2023,Jan,Inactive,United States,40,35-40,Female
1182,Basic,14,9/17/2022,Sep,4/7/2023,Apr,Inactive,Canada,28,25-30,Female
1183,Standard,15,9/19/2022,Sep,2/7/2023,Feb,Inactive,United Kingdom,44,40-45,Female
1184,Premium,13,9/28/2022,Sep,3/7/2023,Mar,Inactive,Australia,38,35-40,Female
1185,Basic,14,6/10/2022,Jun,2/7/2023,Feb,Inactive,Germany,49,45-50,Male
1186,Premium,13,7/10/2022,Jul,5/7/2023,May,Inactive,France,32,30-35,Female
1187,Basic,14,9/10/2022,Sep,1/7/2023,Jan,Inactive,Brazil,47,45-50,Female
1188,Standard,10,10/10/2022,Oct,3/7/2023,Mar,Inactive,Mexico,44,40-45,Male
1189,Standard,12,11/10/2022,Nov,3/7/2023,Mar,Inactive,Spain,33,30-35,Male
1190,Basic,15,12/10/2022,Dec,4/7/2023,Apr,Inactive,Italy,32,30-35,Male
1191,Premium,12,10/13/2022,Oct,1/7/2023,Jan,Inactive,Spain,27,25-30,Female
1192,Basic,11,10/14/2022,Oct,3/7/2023,Mar,Inactive,Spain,37,35-40,Male
1193,Standard,14,10/16/2022,Oct,3/7/2023,Mar,Inactive,United States,34,30-35,Male
1194,Premium,15,10/19/2022,Oct,4/7/2023,Apr,Inactive,Canada,40,35-40,Male
1195,Basic,12,10/23/2022,Oct,2/7/2023,Feb,Inactive,United States,45,40-45,Female
1196,Basic,13,10/24/2022,Oct,3/7/2023,Mar,Inactive,United States,29,25-30,Female
1197,Basic,14,10/25/2022,Oct,3/7/2023,Mar,Inactive,Canada,35,30-35,Male
1198,Standard,10,1/11/2022,Jan,4/7/2023,Apr,Inactive,United Kingdom,38,35-40,Female
1199,Premium,11,2/11/2022,Feb,4/7/2023,Apr,Inactive,Australia,48,45-50,Female
1200,Basic,12,4/11/2022,Apr,6/7/2023,Jun,Inactive,Germany,36,35-40,Male
1201,Basic,10,6/11/2022,Jun,3/7/2023,Mar,Inactive,France,41,40-45,Male
1202,Premium,15,6/11/2022,Jun,3/7/2023,Mar,Inactive,Brazil,27,25-30,Male
1203,Standard,12,4/11/2022,Apr,4/7/2023,Apr,Inactive,Mexico,41,40-45,Male
1204,Standard,13,10/30/2022,Oct,5/7/2023,May,Inactive,Spain,42,40-45,Male
1205,Basic,12,10/27/2022,Oct,3/7/2023,Mar,Inactive,Italy,40,35-40,Female
1206,Premium,13,10/23/2022,Oct,4/7/2023,Apr,Inactive,Spain,32,30-35,Male
1207,Standard,12,10/23/2022,Oct,4/7/2023,Apr,Inactive,Spain,33,30-35,Male
1208,Basic,11,9/24/2022,Sep,4/7/2023,Apr,Inactive,United States,34,30-35,Male
1209,Standard,11,9/22/2022,Sep,2/7/2023,Feb,Inactive,Canada,29,25-30,Male
1210,Premium,14,6/9/2022,Jun,3/7/2023,Mar,Inactive,United States,50,45-50,Male
1211,Basic,10,8/23/2022,Aug,4/7/2023,Apr,Inactive,United States,29,25-30,Female
1212,Premium,13,8/21/2022,Aug,4/7/2023,Apr,Inactive,Canada,40,35-40,Female
1213,Standard,10,8/16/2022,Aug,2/7/2023,Feb,Inactive,United Kingdom,27,25-30,Male
1214,Basic,10,9/8/2022,Sep,3/7/2023,Mar,Inactive,Australia,51,50-55,Female
1215,Standard,13,4/8/2022,Apr,3/7/2023,Mar,Inactive,Germany,41,40-45,Female
1216,Premium,15,7/28/2022,Jul,4/7/2023,Apr,Inactive,France,28,25-30,Female
1217,Basic,12,12/7/2022,Dec,1/7/2023,Jan,Inactive,Brazil,42,40-45,Male
1218,Standard,13,11/7/2022,Nov,3/7/2023,Mar,Inactive,Mexico,40,35-40,Male
1219,Premium,12,6/7/2022,Jun,4/7/2023,Apr,Inactive,Spain,48,45-50,Female
1220,Basic,13,1/7/2022,Jan,3/7/2023,Mar,Inactive,Italy,28,25-30,Male
1221,Premium,15,2/7/2022,Feb,1/7/2023,Jan,Inactive,Spain,40,35-40,Male
1222,Basic,15,6/30/2022,Jun,3/7/2023,Mar,Inactive,Spain,33,30-35,Female
1223,Standard,12,6/30/2022,Jun,3/7/2023,Mar,Inactive,United States,33,30-35,Male
1224,Standard,15,6/30/2022,Jun,3/7/2023,Mar,Inactive,Canada,47,45-50,Female
1225,Basic,13,6/30/2022,Jun,1/7/2023,Jan,Inactive,United States,50,45-50,Female
1226,Premium,15,6/29/2022,Jun,3/7/2023,Mar,Inactive,United States,38,35-40,Male
